,box date,month,wkday,game type,game count,list of games
,2021-07-28,Jul,Wed,Regular Season,15,CIN-CHN ... ATL-NYN ... MIL-PIT ... OAK-SDN ... LAN-SFN ... COL-ANA ... MIA-BAL ... TOR-BOS ... TOR-BOS ... SLN-CLE ... CHA-KCA ... DET-MIN ... HOU-SEA ... NYA-TBA ... ARI-TEX
,2021-07-29,Jul,Thu,Regular Season,12,CIN-CHN ... ATL-NYN ... WAS-PHI ... WAS-PHI ... MIL-PIT ... COL-SDN ... LAN-SFN ... OAK-ANA ... TOR-BOS ... BAL-DET ... CHA-KCA ... NYA-TBA
,2021-07-30,Jul,Fri,Regular Season,15,LAN-ARI ... MIL-ATL ... NYA-MIA ... CIN-NYN ... PHI-PIT ... COL-SDN ... HOU-SFN ... MIN-SLN ... CHN-WAS ... OAK-ANA ... CLE-CHA ... BAL-DET ... BOS-TBA ... SEA-TEX ... KCA-TOR
,2021-07-31,Jul,Sat,Regular Season,15,LAN-ARI ... MIL-ATL ... NYA-MIA ... CIN-NYN ... PHI-PIT ... COL-SDN ... HOU-SFN ... MIN-SLN ... CHN-WAS ... OAK-ANA ... CLE-CHA ... BAL-DET ... BOS-TBA ... SEA-TEX ... KCA-TOR
,2021-08-01,Aug,Sun,Regular Season,15,LAN-ARI ... MIL-ATL ... NYA-MIA ... CIN-NYN ... PHI-PIT ... COL-SDN ... HOU-SFN ... MIN-SLN ... CHN-WAS ... OAK-ANA ... CLE-CHA ... BAL-DET ... BOS-TBA ... SEA-TEX ... KCA-TOR
,2021-08-02,Aug,Mon,Regular Season,8,SFN-ARI ... NYN-MIA ... PIT-MIL ... PHI-WAS ... BAL-NYA ... SEA-TBA ... ANA-TEX ... CLE-TOR
,2021-08-03,Aug,Tue,Regular Season,15,SFN-ARI ... MIN-CIN ... CHN-COL ... HOU-LAN ... NYN-MIA ... PIT-MIL ... ATL-SLN ... PHI-WAS ... KCA-CHA ... BOS-DET ... BAL-NYA ... SDN-OAK ... SEA-TBA ... ANA-TEX ... CLE-TOR
,2021-08-04,Aug,Wed,Regular Season,15,SFN-ARI ... MIN-CIN ... CHN-COL ... HOU-LAN ... NYN-MIA ... PIT-MIL ... ATL-SLN ... PHI-WAS ... KCA-CHA ... BOS-DET ... BAL-NYA ... SDN-OAK ... SEA-TBA ... ANA-TEX ... CLE-TOR
,2021-08-05,Aug,Thu,Regular Season,12,SFN-ARI ... PIT-CIN ... CHN-COL ... NYN-MIA ... ATL-SLN ... PHI-WAS ... KCA-CHA ... BOS-DET ... MIN-HOU ... SEA-NYA ... ANA-TEX ... CLE-TOR
,2021-08-06,Aug,Fri,Regular Season,15,WAS-ATL ... CHA-CHN ... PIT-CIN ... MIA-COL ... ANA-LAN ... SFN-MIL ... NYN-PHI ... ARI-SDN ... KCA-SLN ... TBA-BAL ... DET-CLE ... MIN-HOU ... SEA-NYA ... TEX-OAK ... BOS-TOR
,2021-08-07,Aug,Sat,Regular Season,16,WAS-ATL ... CHA-CHN ... PIT-CIN ... MIA-COL ... ANA-LAN ... SFN-MIL ... NYN-PHI ... ARI-SDN ... KCA-SLN ... TBA-BAL ... DET-CLE ... MIN-HOU ... SEA-NYA ... TEX-OAK ... BOS-TOR ... BOS-TOR
,2021-08-08,Aug,Sun,Regular Season,15,WAS-ATL ... CHA-CHN ... PIT-CIN ... MIA-COL ... ANA-LAN ... SFN-MIL ... NYN-PHI ... ARI-SDN ... KCA-SLN ... TBA-BAL ... DET-CLE ... MIN-HOU ... SEA-NYA ... TEX-OAK ... BOS-TOR
,2021-08-09,Aug,Mon,Regular Season,4,MIA-SDN ... CIN-CLE ... NYA-KCA ... CHA-MIN
,2021-08-10,Aug,Tue,Regular Season,17,CIN-ATL ... MIL-CHN ... MIL-CHN ... WAS-NYN ... LAN-PHI ... SLN-PIT ... MIA-SDN ... ARI-SFN ... ANA-TOR ... DET-BAL ... TBA-BOS ... OAK-CLE ... COL-HOU ... NYA-KCA ... CHA-MIN ... TEX-SEA ... TOR-ANA
,2021-08-11,Aug,Wed,Regular Season,14,CIN-ATL ... MIL-CHN ... LAN-PHI ... SLN-PIT ... MIA-SDN ... ARI-SFN ... TOR-ANA ... DET-BAL ... TBA-BOS ... OAK-CLE ... COL-HOU ... NYA-KCA ... CHA-MIN ... TEX-SEA
,2021-08-12,Aug,Thu,Regular Season,14,SDN-ARI ... CIN-ATL ... MIL-CHN ... WAS-NYN ... WAS-NYN ... LAN-PHI ... SLN-PIT ... COL-SFN ... TOR-ANA ... DET-BAL ... TBA-BOS ... NYA-CHA ... OAK-CLE ... TEX-SEA
,2021-08-13,Aug,Fri,Regular Season,13,SDN-ARI ... CHN-MIA ... LAN-NYN ... CIN-PHI ... COL-SFN ... ATL-WAS ... HOU-ANA ... BAL-BOS ... CLE-DET ... SLN-KCA ... TBA-MIN ... TOR-SEA ... OAK-TEX
,2021-08-14,Aug,Sat,Regular Season,16,SDN-ARI ... CHN-MIA ... LAN-NYN ... CIN-PHI ... MIL-PIT ... MIL-PIT ... COL-SFN ... ATL-WAS ... HOU-ANA ... BAL-BOS ... NYA-CHA ... CLE-DET ... SLN-KCA ... TBA-MIN ... TOR-SEA ... OAK-TEX
,2021-08-15,Aug,Sun,Regular Season,15,SDN-ARI ... CHN-MIA ... LAN-NYN ... CIN-PHI ... MIL-PIT ... COL-SFN ... ATL-WAS ... HOU-ANA ... BAL-BOS ... NYA-CHA ... CLE-DET ... SLN-KCA ... TBA-MIN ... TOR-SEA ... OAK-TEX
,2021-08-16,Aug,Mon,Regular Season,10,CHN-CIN ... SDN-COL ... PIT-LAN ... ATL-MIA ... NYN-SFN ... OAK-CHA ... HOU-KCA ... CLE-MIN ... ANA-NYA ... BAL-TBA
,2021-08-17,Aug,Tue,Regular Season,16,PHI-ARI ... CHN-CIN ... SDN-COL ... PIT-LAN ... ATL-MIA ... NYN-SFN ... MIL-SLN ... TOR-WAS ... OAK-CHA ... ANA-DET ... HOU-KCA ... CLE-MIN ... BOS-NYA ... BOS-NYA ... BAL-TBA ... SEA-TEX
,2021-08-18,Aug,Wed,Regular Season,15,PHI-ARI ... CHN-CIN ... SDN-COL ... PIT-LAN ... ATL-MIA ... NYN-SFN ... MIL-SLN ... TOR-WAS ... OAK-CHA ... ANA-DET ... HOU-KCA ... CLE-MIN ... BOS-NYA ... BAL-TBA ... SEA-TEX
,2021-08-19,Aug,Thu,Regular Season,10,PHI-ARI ... MIA-CIN ... NYN-LAN ... MIL-SLN ... OAK-CHA ... ANA-DET ... HOU-KCA ... MIN-NYA ... BAL-TBA ... SEA-TEX
,2021-08-20,Aug,Fri,Regular Season,15,KCA-CHN ... MIA-CIN ... ARI-COL ... NYN-LAN ... WAS-MIL ... PHI-SDN ... PIT-SLN ... ATL-BAL ... TEX-BOS ... ANA-CLE ... SEA-HOU ... MIN-NYA ... SFN-OAK ... CHA-TBA ... DET-TOR
,2021-08-21,Aug,Sat,Regular Season,15,KCA-CHN ... MIA-CIN ... ARI-COL ... NYN-LAN ... WAS-MIL ... PHI-SDN ... PIT-SLN ... ATL-BAL ... TEX-BOS ... ANA-CLE ... SEA-HOU ... MIN-NYA ... SFN-OAK ... CHA-TBA ... DET-TOR
,2021-08-22,Aug,Sun,Regular Season,13,KCA-CHN ... MIA-CIN ... ARI-COL ... NYN-LAN ... WAS-MIL ... PHI-SDN ... PIT-SLN ... ATL-BAL ... ANA-CLE ... SEA-HOU ... SFN-OAK ... CHA-TBA ... DET-TOR
,2021-08-23,Aug,Mon,Regular Season,7,NYA-ATL ... COL-CHN ... ARI-PIT ... TEX-BOS ... KCA-HOU ... SEA-OAK ... CHA-TOR
,2021-08-24,Aug,Tue,Regular Season,14,NYA-ATL ... WAS-MIA ... CIN-MIL ... SFN-NYN ... TBA-PHI ... ARI-PIT ... LAN-SDN ... DET-SLN ... ANA-BAL ... MIN-BOS ... TEX-CLE ... KCA-HOU ... SEA-OAK ... CHA-TOR
,2021-08-25,Aug,Wed,Regular Season,14,COL-CHN ... COL-CHN ... WAS-MIA ... CIN-MIL ... SFN-NYN ... TBA-PHI ... ARI-PIT ... LAN-SDN ... DET-SLN ... ANA-BAL ... MIN-BOS ... TEX-CLE ... KCA-HOU ... CHA-TOR
,2021-08-26,Aug,Thu,Regular Season,12,WAS-MIA ... CIN-MIL ... SFN-NYN ... ARI-PHI ... SLN-PIT ... LAN-SDN ... ANA-BAL ... MIN-BOS ... TEX-CLE ... NYA-OAK ... KCA-SEA ... CHA-TOR
,2021-08-27,Aug,Fri,Regular Season,15,SFN-ATL ... COL-LAN ... CIN-MIA ... WAS-NYN ... ARI-PHI ... SLN-PIT ... SDN-ANA ... TBA-BAL ... CHN-CHA ... BOS-CLE ... TOR-DET ... MIL-MIN ... NYA-OAK ... KCA-SEA ... HOU-TEX
,2021-08-28,Aug,Sat,Regular Season,15,SFN-ATL ... COL-LAN ... CIN-MIA ... WAS-NYN ... ARI-PHI ... SLN-PIT ... SDN-ANA ... TBA-BAL ... CHN-CHA ... BOS-CLE ... TOR-DET ... MIL-MIN ... NYA-OAK ... KCA-SEA ... HOU-TEX
,2021-08-29,Aug,Sun,Regular Season,14,SFN-ATL ... COL-LAN ... CIN-MIA ... WAS-NYN ... ARI-PHI ... SLN-PIT ... TBA-BAL ... CHN-CHA ... BOS-CLE ... TOR-DET ... MIL-MIN ... NYA-OAK ... KCA-SEA ... HOU-TEX
,2021-08-30,Aug,Mon,Regular Season,11,SDN-ARI ... SLN-CIN ... ATL-LAN ... MIL-SFN ... PHI-WAS ... NYA-ANA ... MIN-DET ... HOU-SEA ... BOS-TBA ... COL-TEX ... BAL-TOR
,2021-08-31,Aug,Tue,Regular Season,14,SDN-ARI ... ATL-LAN ... MIA-NYN ... MIL-SFN ... PHI-WAS ... NYA-ANA ... PIT-CHA ... OAK-DET ... CLE-KCA ... CHN-MIN ... HOU-SEA ... BOS-TBA ... COL-TEX ... BAL-TOR
,2021-09-01,Sep,Wed,Regular Season,14,SDN-ARI ... SLN-CIN ... SLN-CIN ... ATL-LAN ... MIL-SFN ... NYA-ANA ... PIT-CHA ... OAK-DET ... CLE-KCA ... CHN-MIN ... HOU-SEA ... BOS-TBA ... COL-TEX ... BAL-TOR
,2021-09-02,Sep,Thu,Regular Season,8,PIT-CHN ... ATL-COL ... MIA-NYN ... MIL-SFN ... PHI-WAS ... OAK-DET ... CLE-KCA ... BOS-TBA
,2021-09-03,Sep,Fri,Regular Season,15,SEA-ARI ... PIT-CHN ... DET-CIN ... ATL-COL ... PHI-MIA ... SLN-MIL ... HOU-SDN ... LAN-SFN ... NYN-WAS ... TEX-ANA ... CLE-BOS ... CHA-KCA ... BAL-NYA ... MIN-TBA ... OAK-TOR
,2021-09-04,Sep,Sat,Regular Season,16,SEA-ARI ... PIT-CHN ... DET-CIN ... ATL-COL ... PHI-MIA ... SLN-MIL ... HOU-SDN ... LAN-SFN ... NYN-WAS ... NYN-WAS ... TEX-ANA ... CLE-BOS ... CHA-KCA ... BAL-NYA ... MIN-TBA ... OAK-TOR
,2021-09-05,Sep,Sun,Regular Season,15,SEA-ARI ... PIT-CHN ... DET-CIN ... ATL-COL ... PHI-MIA ... SLN-MIL ... HOU-SDN ... LAN-SFN ... NYN-WAS ... TEX-ANA ... CLE-BOS ... CHA-KCA ... BAL-NYA ... MIN-TBA ... OAK-TOR
,2021-09-06,Sep,Mon,Regular Season,12,CIN-CHN ... SFN-COL ... PHI-MIL ... DET-PIT ... LAN-SLN ... NYN-WAS ... TEX-ANA ... KCA-BAL ... TBA-BOS ... MIN-CLE ... SEA-HOU ... TOR-NYA
,2021-09-07,Sep,Tue,Regular Season,15,TEX-ARI ... WAS-ATL ... CIN-CHN ... SFN-COL ... NYN-MIA ... PHI-MIL ... DET-PIT ... ANA-SDN ... LAN-SLN ... KCA-BAL ... TBA-BOS ... MIN-CLE ... SEA-HOU ... TOR-NYA ... CHA-OAK
,2021-09-08,Sep,Wed,Regular Season,15,TEX-ARI ... WAS-ATL ... CIN-CHN ... SFN-COL ... NYN-MIA ... PHI-MIL ... DET-PIT ... ANA-SDN ... LAN-SLN ... KCA-BAL ... TBA-BOS ... MIN-CLE ... SEA-HOU ... TOR-NYA ... CHA-OAK
,2021-09-09,Sep,Thu,Regular Season,8,WAS-ATL ... NYN-MIA ... COL-PHI ... LAN-SLN ... KCA-BAL ... MIN-CLE ... TOR-NYA ... CHA-OAK
,2021-09-10,Sep,Fri,Regular Season,15,MIA-ATL ... SFN-CHN ... SDN-LAN ... NYA-NYN ... COL-PHI ... WAS-PIT ... CIN-SLN ... TOR-BAL ... BOS-CHA ... MIL-CLE ... TBA-DET ... ANA-HOU ... KCA-MIN ... TEX-OAK ... ARI-SEA
,2021-09-11,Sep,Sat,Regular Season,16,MIA-ATL ... SFN-CHN ... SDN-LAN ... NYA-NYN ... COL-PHI ... WAS-PIT ... CIN-SLN ... TOR-BAL ... TOR-BAL ... BOS-CHA ... MIL-CLE ... TBA-DET ... ANA-HOU ... KCA-MIN ... TEX-OAK ... ARI-SEA
,2021-09-12,Sep,Sun,Regular Season,15,MIA-ATL ... SFN-CHN ... SDN-LAN ... NYA-NYN ... COL-PHI ... WAS-PIT ... CIN-SLN ... TOR-BAL ... BOS-CHA ... MIL-CLE ... TBA-DET ... ANA-HOU ... KCA-MIN ... TEX-OAK ... ARI-SEA
,2021-09-13,Sep,Mon,Regular Season,8,ARI-LAN ... SLN-NYN ... SDN-SFN ... MIA-WAS ... MIN-NYA ... BOS-SEA ... HOU-TEX ... TBA-TOR
,2021-09-14,Sep,Tue,Regular Season,16,COL-ATL ... ARI-LAN ... SLN-NYN ... CHN-PHI ... CIN-PIT ... SDN-SFN ... MIA-WAS ... NYA-BAL ... ANA-CHA ... MIL-DET ... OAK-KCA ... CLE-MIN ... CLE-MIN ... BOS-SEA ... HOU-TEX ... TBA-TOR
,2021-09-15,Sep,Wed,Regular Season,15,COL-ATL ... ARI-LAN ... SLN-NYN ... CHN-PHI ... CIN-PIT ... SDN-SFN ... MIA-WAS ... NYA-BAL ... ANA-CHA ... MIL-DET ... OAK-KCA ... CLE-MIN ... BOS-SEA ... HOU-TEX ... TBA-TOR
,2021-09-16,Sep,Thu,Regular Season,8,CHN-PHI ... CIN-PIT ... SDN-SFN ... NYA-BAL ... ANA-CHA ... OAK-KCA ... DET-TBA ... HOU-TEX
,2021-09-17,Sep,Fri,Regular Season,15,LAN-CIN ... PIT-MIA ... CHN-MIL ... PHI-NYN ... ATL-SFN ... SDN-SLN ... COL-WAS ... OAK-ANA ... BAL-BOS ... ARI-HOU ... SEA-KCA ... CLE-NYA ... DET-TBA ... CHA-TEX ... MIN-TOR
,2021-09-18,Sep,Sat,Regular Season,15,LAN-CIN ... PIT-MIA ... CHN-MIL ... PHI-NYN ... ATL-SFN ... SDN-SLN ... COL-WAS ... OAK-ANA ... BAL-BOS ... ARI-HOU ... SEA-KCA ... CLE-NYA ... DET-TBA ... CHA-TEX ... MIN-TOR
,2021-09-19,Sep,Sun,Regular Season,15,LAN-CIN ... PIT-MIA ... CHN-MIL ... PHI-NYN ... ATL-SFN ... SDN-SLN ... COL-WAS ... OAK-ANA ... BAL-BOS ... ARI-HOU ... SEA-KCA ... CLE-NYA ... DET-TBA ... CHA-TEX ... MIN-TOR
,2021-09-20,Sep,Mon,Regular Season,12,ATL-ARI ... PIT-CIN ... WAS-MIA ... SLN-MIL ... BAL-PHI ... HOU-ANA ... KCA-CLE ... KCA-CLE ... CHA-DET ... TEX-NYA ... SEA-OAK ... TOR-TBA
,2021-09-21,Sep,Tue,Regular Season,15,ATL-ARI ... MIN-CHN ... PIT-CIN ... LAN-COL ... WAS-MIA ... SLN-MIL ... BAL-PHI ... SFN-SDN ... HOU-ANA ... NYN-BOS ... KCA-CLE ... CHA-DET ... TEX-NYA ... SEA-OAK ... TOR-TBA
,2021-09-22,Sep,Wed,Regular Season,12,ATL-ARI ... MIN-CHN ... LAN-COL ... WAS-MIA ... SLN-MIL ... BAL-PHI ... SFN-SDN ... HOU-ANA ... NYN-BOS ... TEX-NYA ... SEA-OAK ... TOR-TBA
,2021-09-23,Sep,Thu,Regular Season,12,ATL-ARI ... WAS-CIN ... LAN-COL ... SLN-MIL ... PIT-PHI ... SFN-SDN ... HOU-ANA ... TEX-BAL ... CHA-CLE ... CHA-CLE ... TOR-MIN ... SEA-OAK
,2021-09-24,Sep,Fri,Regular Season,16,LAN-ARI ... SLN-CHN ... SLN-CHN ... WAS-CIN ... SFN-COL ... NYN-MIL ... PIT-PHI ... ATL-SDN ... SEA-ANA ... TEX-BAL ... NYA-BOS ... CHA-CLE ... KCA-DET ... TOR-MIN ... HOU-OAK ... MIA-TBA
,2021-09-25,Sep,Sat,Regular Season,15,LAN-ARI ... SLN-CHN ... WAS-CIN ... SFN-COL ... NYN-MIL ... PIT-PHI ... ATL-SDN ... SEA-ANA ... TEX-BAL ... NYA-BOS ... CHA-CLE ... KCA-DET ... TOR-MIN ... HOU-OAK ... MIA-TBA
,2021-09-26,Sep,Sun,Regular Season,15,LAN-ARI ... SLN-CHN ... WAS-CIN ... SFN-COL ... NYN-MIL ... PIT-PHI ... ATL-SDN ... SEA-ANA ... TEX-BAL ... NYA-BOS ... CHA-CLE ... KCA-DET ... TOR-MIN ... HOU-OAK ... MIA-TBA
,2021-09-27,Sep,Mon,Regular Season,5,PIT-CIN ... WAS-COL ... KCA-CLE ... CHA-DET ... OAK-SEA
,2021-09-28,Sep,Tue,Regular Season,16,PHI-ATL ... WAS-COL ... SDN-LAN ... MIA-NYN ... MIA-NYN ... CHN-PIT ... ARI-SFN ... MIL-SLN ... BOS-BAL ... CIN-CHA ... TBA-HOU ... CLE-KCA ... DET-MIN ... OAK-SEA ... ANA-TEX ... NYA-TOR
,2021-09-29,Sep,Wed,Regular Season,15,PHI-ATL ... WAS-COL ... SDN-LAN ... MIA-NYN ... CHN-PIT ... ARI-SFN ... MIL-SLN ... BOS-BAL ... CIN-CHA ... TBA-HOU ... CLE-KCA ... DET-MIN ... OAK-SEA ... ANA-TEX ... NYA-TOR
,2021-09-30,Sep,Thu,Regular Season,12,PHI-ATL ... SDN-LAN ... MIA-NYN ... CHN-PIT ... ARI-SFN ... MIL-SLN ... BOS-BAL ... TBA-HOU ... CLE-KCA ... DET-MIN ... ANA-TEX ... NYA-TOR
,2021-10-01,Oct,Fri,Regular Season,15,COL-ARI ... NYN-ATL ... MIL-LAN ... PHI-MIA ... CIN-PIT ... SDN-SFN ... CHN-SLN ... BOS-WAS ... DET-CHA ... OAK-HOU ... MIN-KCA ... TBA-NYA ... ANA-SEA ... CLE-TEX ... BAL-TOR
,2021-10-02,Oct,Sat,Regular Season,15,COL-ARI ... NYN-ATL ... MIL-LAN ... PHI-MIA ... CIN-PIT ... SDN-SFN ... CHN-SLN ... BOS-WAS ... DET-CHA ... OAK-HOU ... MIN-KCA ... TBA-NYA ... ANA-SEA ... CLE-TEX ... BAL-TOR
,2021-10-03,Oct,Sun,Regular Season,15,COL-ARI ... NYN-ATL ... MIL-LAN ... PHI-MIA ... CIN-PIT ... SDN-SFN ... CHN-SLN ... BOS-WAS ... DET-CHA ... OAK-HOU ... MIN-KCA ... TBA-NYA ... ANA-SEA ... CLE-TEX ... BAL-TOR
