,box date,month,wkday,game type,game count,list of games
,2016-06-08,Jun,Wed,Regular Season,15,KCA-BAL ... WAS-CHA ... TOR-DET ... MIA-MIN ... ANA-NYA ... CLE-SEA ... HOU-TEX ... TBA-ARI ... SLN-CIN ... COL-LAN ... OAK-MIL ... CHN-PHI ... NYN-PIT ... ATL-SDN ... BOS-SFN
,2016-06-09,Jun,Thu,Regular Season,9,WAS-CHA ... MIA-MIN ... ANA-NYA ... CLE-SEA ... HOU-TEX ... BAL-TOR ... SLN-CIN ... PIT-COL ... NYN-MIL
,2016-06-10,Jun,Fri,Regular Season,15,CLE-ANA ... KCA-CHA ... BOS-MIN ... DET-NYA ... TEX-SEA ... HOU-TBA ... BAL-TOR ... MIA-ARI ... CHN-ATL ... OAK-CIN ... SDN-COL ... NYN-MIL ... SLN-PIT ... LAN-SFN ... PHI-WAS
,2016-06-11,Jun,Sat,Regular Season,15,CLE-ANA ... KCA-CHA ... BOS-MIN ... DET-NYA ... TEX-SEA ... HOU-TBA ... BAL-TOR ... MIA-ARI ... CHN-ATL ... OAK-CIN ... SDN-COL ... NYN-MIL ... SLN-PIT ... LAN-SFN ... PHI-WAS
,2016-06-12,Jun,Sun,Regular Season,15,CLE-ANA ... KCA-CHA ... BOS-MIN ... DET-NYA ... TEX-SEA ... HOU-TBA ... BAL-TOR ... MIA-ARI ... CHN-ATL ... OAK-CIN ... SDN-COL ... NYN-MIL ... SLN-PIT ... LAN-SFN ... PHI-WAS
,2016-06-13,Jun,Mon,Regular Season,10,MIN-ANA ... DET-CHA ... CLE-KCA ... TEX-OAK ... PHI-TOR ... LAN-ARI ... CIN-ATL ... MIA-SDN ... MIL-SFN ... CHN-WAS
,2016-06-14,Jun,Tue,Regular Season,15,MIN-ANA ... BAL-BOS ... DET-CHA ... CLE-KCA ... TEX-OAK ... SEA-TBA ... PHI-TOR ... LAN-ARI ... CIN-ATL ... NYA-COL ... PIT-NYN ... MIA-SDN ... MIL-SFN ... HOU-SLN ... CHN-WAS
,2016-06-15,Jun,Wed,Regular Season,15,MIN-ANA ... BAL-BOS ... DET-CHA ... CLE-KCA ... TEX-OAK ... SEA-TBA ... LAN-ARI ... CIN-ATL ... NYA-COL ... PIT-NYN ... TOR-PHI ... MIA-SDN ... MIL-SFN ... HOU-SLN ... CHN-WAS
,2016-06-16,Jun,Thu,Regular Season,10,BAL-BOS ... DET-KCA ... NYA-MIN ... TEX-OAK ... SEA-TBA ... CIN-ATL ... MIL-LAN ... PIT-NYN ... TOR-PHI ... WAS-SDN
,2016-06-17,Jun,Fri,Regular Season,15,TOR-BAL ... SEA-BOS ... CHA-CLE ... CIN-HOU ... DET-KCA ... NYA-MIN ... ANA-OAK ... SFN-TBA ... PIT-CHN ... MIL-LAN ... COL-MIA ... ATL-NYN ... ARI-PHI ... WAS-SDN ... TEX-SLN
,2016-06-18,Jun,Sat,Regular Season,15,TOR-BAL ... SEA-BOS ... CHA-CLE ... CIN-HOU ... DET-KCA ... NYA-MIN ... ANA-OAK ... SFN-TBA ... PIT-CHN ... MIL-LAN ... COL-MIA ... ATL-NYN ... ARI-PHI ... WAS-SDN ... TEX-SLN
,2016-06-19,Jun,Sun,Regular Season,15,TOR-BAL ... SEA-BOS ... CHA-CLE ... CIN-HOU ... DET-KCA ... NYA-MIN ... ANA-OAK ... SFN-TBA ... PIT-CHN ... MIL-LAN ... COL-MIA ... ATL-NYN ... ARI-PHI ... WAS-SDN ... TEX-SLN
,2016-06-20,Jun,Mon,Regular Season,10,CHA-BOS ... TBA-CLE ... SEA-DET ... ANA-HOU ... BAL-TEX ... SLN-CHN ... WAS-LAN ... COL-MIA ... ARI-PHI ... SFN-PIT
,2016-06-21,Jun,Tue,Regular Season,15,SDN-BAL ... CHA-BOS ... TBA-CLE ... SEA-DET ... ANA-HOU ... PHI-MIN ... COL-NYA ... MIL-OAK ... CIN-TEX ... ARI-TOR ... SLN-CHN ... WAS-LAN ... ATL-MIA ... KCA-NYN ... SFN-PIT
,2016-06-22,Jun,Wed,Regular Season,15,SDN-BAL ... CHA-BOS ... TBA-CLE ... SEA-DET ... ANA-HOU ... PHI-MIN ... COL-NYA ... MIL-OAK ... CIN-TEX ... ARI-TOR ... SLN-CHN ... WAS-LAN ... ATL-MIA ... KCA-NYN ... SFN-PIT
,2016-06-23,Jun,Thu,Regular Season,9,OAK-ANA ... CHA-BOS ... SEA-DET ... PHI-MIN ... NYN-ATL ... SDN-CIN ... ARI-COL ... CHN-MIA ... SFN-PIT
,2016-06-24,Jun,Fri,Regular Season,15,OAK-ANA ... TBA-BAL ... TOR-CHA ... CLE-DET ... HOU-KCA ... MIN-NYA ... SLN-SEA ... BOS-TEX ... NYN-ATL ... SDN-CIN ... ARI-COL ... CHN-MIA ... WAS-MIL ... LAN-PIT ... PHI-SFN
,2016-06-25,Jun,Sat,Regular Season,16,OAK-ANA ... TBA-BAL ... TBA-BAL ... TOR-CHA ... CLE-DET ... HOU-KCA ... MIN-NYA ... SLN-SEA ... BOS-TEX ... NYN-ATL ... SDN-CIN ... ARI-COL ... CHN-MIA ... WAS-MIL ... LAN-PIT ... PHI-SFN
,2016-06-26,Jun,Sun,Regular Season,15,OAK-ANA ... TBA-BAL ... TOR-CHA ... CLE-DET ... HOU-KCA ... MIN-NYA ... SLN-SEA ... BOS-TEX ... NYN-ATL ... SDN-CIN ... ARI-COL ... CHN-MIA ... WAS-MIL ... LAN-PIT ... PHI-SFN
,2016-06-27,Jun,Mon,Regular Season,11,HOU-ANA ... SLN-KCA ... TEX-NYA ... BOS-TBA ... PHI-ARI ... CLE-ATL ... CHN-CIN ... TOR-COL ... LAN-PIT ... OAK-SFN ... NYN-WAS
,2016-06-28,Jun,Tue,Regular Season,15,HOU-ANA ... MIN-CHA ... MIA-DET ... SLN-KCA ... TEX-NYA ... PIT-SEA ... BOS-TBA ... PHI-ARI ... CLE-ATL ... CHN-CIN ... TOR-COL ... LAN-MIL ... BAL-SDN ... OAK-SFN ... NYN-WAS
,2016-06-29,Jun,Wed,Regular Season,15,HOU-ANA ... MIN-CHA ... MIA-DET ... TEX-NYA ... SFN-OAK ... PIT-SEA ... BOS-TBA ... PHI-ARI ... CLE-ATL ... CHN-CIN ... TOR-COL ... LAN-MIL ... BAL-SDN ... KCA-SLN ... NYN-WAS
,2016-06-30,Jun,Thu,Regular Season,11,MIN-CHA ... TEX-NYA ... SFN-OAK ... BAL-SEA ... DET-TBA ... CLE-TOR ... MIA-ATL ... LAN-MIL ... CHN-NYN ... KCA-SLN ... CIN-WAS
,2016-07-01,Jul,Fri,Regular Season,15,ANA-BOS ... CHA-HOU ... TEX-MIN ... PIT-OAK ... BAL-SEA ... DET-TBA ... CLE-TOR ... SFN-ARI ... MIA-ATL ... COL-LAN ... CHN-NYN ... KCA-PHI ... NYA-SDN ... MIL-SLN ... CIN-WAS
,2016-07-02,Jul,Sat,Regular Season,15,ANA-BOS ... CHA-HOU ... TEX-MIN ... PIT-OAK ... BAL-SEA ... DET-TBA ... CLE-TOR ... SFN-ARI ... MIA-ATL ... COL-LAN ... CHN-NYN ... KCA-PHI ... NYA-SDN ... MIL-SLN ... CIN-WAS
,2016-07-03,Jul,Sun,Regular Season,15,ANA-BOS ... CHA-HOU ... TEX-MIN ... PIT-OAK ... BAL-SEA ... DET-TBA ... CLE-TOR ... SFN-ARI ... MIA-ATL ... COL-LAN ... CHN-NYN ... KCA-PHI ... NYA-SDN ... MIL-SLN ... CIN-WAS
,2016-07-04,Jul,Mon,Regular Season,15,TEX-BOS ... NYA-CHA ... DET-CLE ... SEA-HOU ... OAK-MIN ... ANA-TBA ... KCA-TOR ... SDN-ARI ... CIN-CHN ... BAL-LAN ... MIA-NYN ... ATL-PHI ... COL-SFN ... PIT-SLN ... MIL-WAS
,2016-07-05,Jul,Tue,Regular Season,15,TEX-BOS ... NYA-CHA ... DET-CLE ... SEA-HOU ... OAK-MIN ... ANA-TBA ... KCA-TOR ... SDN-ARI ... CIN-CHN ... BAL-LAN ... MIA-NYN ... ATL-PHI ... COL-SFN ... PIT-SLN ... MIL-WAS
,2016-07-06,Jul,Wed,Regular Season,15,TEX-BOS ... NYA-CHA ... DET-CLE ... SEA-HOU ... OAK-MIN ... ANA-TBA ... KCA-TOR ... SDN-ARI ... CIN-CHN ... BAL-LAN ... MIA-NYN ... ATL-PHI ... COL-SFN ... PIT-SLN ... MIL-WAS
,2016-07-07,Jul,Thu,Regular Season,11,NYA-CLE ... OAK-HOU ... SEA-KCA ... ANA-TBA ... MIN-TEX ... DET-TOR ... ATL-CHN ... PHI-COL ... SDN-LAN ... WAS-NYN ... PIT-SLN
,2016-07-08,Jul,Fri,Regular Season,15,ANA-BAL ... TBA-BOS ... ATL-CHA ... NYA-CLE ... OAK-HOU ... SEA-KCA ... MIN-TEX ... DET-TOR ... PHI-COL ... SDN-LAN ... CIN-MIA ... SLN-MIL ... WAS-NYN ... CHN-PIT ... ARI-SFN
,2016-07-09,Jul,Sat,Regular Season,15,ANA-BAL ... TBA-BOS ... ATL-CHA ... NYA-CLE ... OAK-HOU ... SEA-KCA ... MIN-TEX ... DET-TOR ... PHI-COL ... SDN-LAN ... CIN-MIA ... SLN-MIL ... WAS-NYN ... CHN-PIT ... ARI-SFN
,2016-07-10,Jul,Sun,Regular Season,15,ANA-BAL ... TBA-BOS ... ATL-CHA ... NYA-CLE ... OAK-HOU ... SEA-KCA ... MIN-TEX ... DET-TOR ... PHI-COL ... SDN-LAN ... CIN-MIA ... SLN-MIL ... WAS-NYN ... CHN-PIT ... ARI-SFN
,2016-07-12,Jul,Tue,All-Star Game,1,NLS-ALS
,2016-07-15,Jul,Fri,Regular Season,15,CHA-ANA ... KCA-DET ... CLE-MIN ... BOS-NYA ... TOR-OAK ... HOU-SEA ... BAL-TBA ... LAN-ARI ... COL-ATL ... TEX-CHN ... MIL-CIN ... NYN-PHI ... SFN-SDN ... MIA-SLN ... PIT-WAS
,2016-07-16,Jul,Sat,Regular Season,15,CHA-ANA ... KCA-DET ... CLE-MIN ... BOS-NYA ... TOR-OAK ... HOU-SEA ... BAL-TBA ... LAN-ARI ... COL-ATL ... TEX-CHN ... MIL-CIN ... NYN-PHI ... SFN-SDN ... MIA-SLN ... PIT-WAS
,2016-07-17,Jul,Sun,Regular Season,15,CHA-ANA ... KCA-DET ... CLE-MIN ... BOS-NYA ... TOR-OAK ... HOU-SEA ... BAL-TBA ... LAN-ARI ... COL-ATL ... TEX-CHN ... MIL-CIN ... NYN-PHI ... SFN-SDN ... MIA-SLN ... PIT-WAS
,2016-07-18,Jul,Mon,Regular Season,11,TEX-ANA ... MIN-DET ... CLE-KCA ... BAL-NYA ... HOU-OAK ... CHA-SEA ... NYN-CHN ... ATL-CIN ... TBA-COL ... MIA-PHI ... SDN-SLN
,2016-07-19,Jul,Tue,Regular Season,14,TEX-ANA ... SFN-BOS ... MIN-DET ... CLE-KCA ... BAL-NYA ... HOU-OAK ... CHA-SEA ... TOR-ARI ... NYN-CHN ... ATL-CIN ... TBA-COL ... MIA-PHI ... MIL-PIT ... LAN-WAS
,2016-07-20,Jul,Wed,Regular Season,16,TEX-ANA ... SFN-BOS ... MIN-DET ... CLE-KCA ... BAL-NYA ... HOU-OAK ... CHA-SEA ... TOR-ARI ... NYN-CHN ... ATL-CIN ... TBA-COL ... MIA-PHI ... MIL-PIT ... SDN-SLN ... SDN-SLN ... LAN-WAS
,2016-07-21,Jul,Thu,Regular Season,9,MIN-BOS ... DET-CHA ... BAL-NYA ... TBA-OAK ... ATL-COL ... MIA-PHI ... MIL-PIT ... SDN-SLN ... LAN-WAS
,2016-07-22,Jul,Fri,Regular Season,15,CLE-BAL ... MIN-BOS ... DET-CHA ... ANA-HOU ... TEX-KCA ... SFN-NYA ... TBA-OAK ... SEA-TOR ... ARI-CIN ... ATL-COL ... NYN-MIA ... CHN-MIL ... PHI-PIT ... LAN-SLN ... SDN-WAS
,2016-07-23,Jul,Sat,Regular Season,15,CLE-BAL ... MIN-BOS ... DET-CHA ... ANA-HOU ... TEX-KCA ... SFN-NYA ... TBA-OAK ... SEA-TOR ... ARI-CIN ... ATL-COL ... NYN-MIA ... CHN-MIL ... PHI-PIT ... LAN-SLN ... SDN-WAS
,2016-07-24,Jul,Sun,Regular Season,15,CLE-BAL ... MIN-BOS ... DET-CHA ... ANA-HOU ... TEX-KCA ... SFN-NYA ... TBA-OAK ... SEA-TOR ... ARI-CIN ... ATL-COL ... NYN-MIA ... CHN-MIL ... PHI-PIT ... LAN-SLN ... SDN-WAS
,2016-07-25,Jul,Mon,Regular Season,10,COL-BAL ... DET-BOS ... CHN-CHA ... NYA-HOU ... ANA-KCA ... OAK-TEX ... SDN-TOR ... PHI-MIA ... ARI-MIL ... CIN-SFN
,2016-07-26,Jul,Tue,Regular Season,16,COL-BAL ... DET-BOS ... CHN-CHA ... WAS-CLE ... NYA-HOU ... ANA-KCA ... ATL-MIN ... OAK-TEX ... SDN-TOR ... TBA-LAN ... PHI-MIA ... ARI-MIL ... SLN-NYN ... SLN-NYN ... SEA-PIT ... CIN-SFN
,2016-07-27,Jul,Wed,Regular Season,15,COL-BAL ... DET-BOS ... WAS-CLE ... NYA-HOU ... ANA-KCA ... ATL-MIN ... OAK-TEX ... SDN-TOR ... CHA-CHN ... TBA-LAN ... PHI-MIA ... ARI-MIL ... SLN-NYN ... SEA-PIT ... CIN-SFN
,2016-07-28,Jul,Thu,Regular Season,9,BOS-ANA ... BAL-MIN ... KCA-TEX ... PHI-ATL ... CHA-CHN ... SLN-MIA ... ARI-MIL ... COL-NYN ... WAS-SFN
,2016-07-29,Jul,Fri,Regular Season,15,BOS-ANA ... OAK-CLE ... HOU-DET ... CHA-MIN ... NYA-TBA ... KCA-TEX ... BAL-TOR ... PHI-ATL ... SEA-CHN ... ARI-LAN ... SLN-MIA ... PIT-MIL ... COL-NYN ... CIN-SDN ... WAS-SFN
,2016-07-30,Jul,Sat,Regular Season,15,BOS-ANA ... OAK-CLE ... HOU-DET ... CHA-MIN ... NYA-TBA ... KCA-TEX ... BAL-TOR ... PHI-ATL ... SEA-CHN ... ARI-LAN ... SLN-MIA ... PIT-MIL ... COL-NYN ... CIN-SDN ... WAS-SFN
,2016-07-31,Jul,Sun,Regular Season,15,BOS-ANA ... OAK-CLE ... HOU-DET ... CHA-MIN ... NYA-TBA ... KCA-TEX ... BAL-TOR ... PHI-ATL ... SEA-CHN ... ARI-LAN ... SLN-MIA ... PIT-MIL ... COL-NYN ... CIN-SDN ... WAS-SFN
,2016-08-01,Aug,Mon,Regular Season,8,MIN-CLE ... TOR-HOU ... BOS-SEA ... KCA-TBA ... WAS-ARI ... MIA-CHN ... NYA-NYN ... MIL-SDN
,2016-08-02,Aug,Tue,Regular Season,15,OAK-ANA ... TEX-BAL ... MIN-CLE ... CHA-DET ... TOR-HOU ... BOS-SEA ... KCA-TBA ... WAS-ARI ... PIT-ATL ... MIA-CHN ... SLN-CIN ... LAN-COL ... NYA-NYN ... SFN-PHI ... MIL-SDN
,2016-08-03,Aug,Wed,Regular Season,15,OAK-ANA ... TEX-BAL ... MIN-CLE ... CHA-DET ... TOR-HOU ... NYN-NYA ... BOS-SEA ... KCA-TBA ... WAS-ARI ... PIT-ATL ... MIA-CHN ... SLN-CIN ... LAN-COL ... SFN-PHI ... MIL-SDN
,2016-08-04,Aug,Thu,Regular Season,12,OAK-ANA ... TEX-BAL ... MIN-CLE ... CHA-DET ... TOR-HOU ... NYN-NYA ... BOS-SEA ... KCA-TBA ... PIT-ATL ... SLN-CIN ... LAN-COL ... SFN-PHI
,2016-08-05,Aug,Fri,Regular Season,15,BAL-CHA ... NYN-DET ... TEX-HOU ... TOR-KCA ... CLE-NYA ... CHN-OAK ... ANA-SEA ... MIN-TBA ... MIL-ARI ... MIA-COL ... BOS-LAN ... CIN-PIT ... PHI-SDN ... ATL-SLN ... SFN-WAS
,2016-08-06,Aug,Sat,Regular Season,15,BAL-CHA ... NYN-DET ... TEX-HOU ... TOR-KCA ... CLE-NYA ... CHN-OAK ... ANA-SEA ... MIN-TBA ... MIL-ARI ... MIA-COL ... BOS-LAN ... CIN-PIT ... PHI-SDN ... ATL-SLN ... SFN-WAS
,2016-08-07,Aug,Sun,Regular Season,15,BAL-CHA ... NYN-DET ... TEX-HOU ... TOR-KCA ... CLE-NYA ... CHN-OAK ... ANA-SEA ... MIN-TBA ... MIL-ARI ... MIA-COL ... BOS-LAN ... CIN-PIT ... PHI-SDN ... ATL-SLN ... SFN-WAS
,2016-08-08,Aug,Mon,Regular Season,9,HOU-MIN ... BAL-OAK ... DET-SEA ... TBA-TOR ... TEX-COL ... PHI-LAN ... SFN-MIA ... ATL-MIL ... CIN-SLN
,2016-08-09,Aug,Tue,Regular Season,15,NYA-BOS ... CHA-KCA ... HOU-MIN ... BAL-OAK ... DET-SEA ... TBA-TOR ... ANA-CHN ... TEX-COL ... PHI-LAN ... SFN-MIA ... ATL-MIL ... ARI-NYN ... SDN-PIT ... CIN-SLN ... CLE-WAS
,2016-08-10,Aug,Wed,Regular Season,14,NYA-BOS ... CHA-KCA ... BAL-OAK ... DET-SEA ... COL-TEX ... TBA-TOR ... ANA-CHN ... PHI-LAN ... SFN-MIA ... ATL-MIL ... ARI-NYN ... SDN-PIT ... CIN-SLN ... CLE-WAS
,2016-08-11,Aug,Thu,Regular Season,11,NYA-BOS ... ANA-CLE ... CHA-KCA ... HOU-MIN ... HOU-MIN ... BAL-OAK ... COL-TEX ... SLN-CHN ... ATL-MIL ... ARI-NYN ... SDN-PIT
,2016-08-12,Aug,Fri,Regular Season,15,ARI-BOS ... ANA-CLE ... KCA-MIN ... TBA-NYA ... SEA-OAK ... DET-TEX ... HOU-TOR ... SLN-CHN ... PIT-LAN ... CHA-MIA ... CIN-MIL ... SDN-NYN ... COL-PHI ... BAL-SFN ... ATL-WAS
,2016-08-13,Aug,Sat,Regular Season,15,ARI-BOS ... ANA-CLE ... KCA-MIN ... TBA-NYA ... SEA-OAK ... DET-TEX ... HOU-TOR ... SLN-CHN ... PIT-LAN ... CHA-MIA ... CIN-MIL ... SDN-NYN ... COL-PHI ... BAL-SFN ... ATL-WAS
,2016-08-14,Aug,Sun,Regular Season,15,ARI-BOS ... ANA-CLE ... KCA-MIN ... TBA-NYA ... SEA-OAK ... DET-TEX ... HOU-TOR ... SLN-CHN ... PIT-LAN ... CHA-MIA ... CIN-MIL ... SDN-NYN ... COL-PHI ... BAL-SFN ... ATL-WAS
,2016-08-15,Aug,Mon,Regular Season,10,SEA-ANA ... BOS-CLE ... KCA-DET ... TOR-NYA ... SDN-TBA ... OAK-TEX ... NYN-ARI ... MIA-CIN ... WAS-COL ... PIT-SFN
,2016-08-16,Aug,Tue,Regular Season,16,SEA-ANA ... BOS-BAL ... CHA-CLE ... KCA-DET ... SLN-HOU ... TOR-NYA ... SDN-TBA ... OAK-TEX ... NYN-ARI ... MIN-ATL ... MIL-CHN ... MIL-CHN ... MIA-CIN ... WAS-COL ... LAN-PHI ... PIT-SFN
,2016-08-17,Aug,Wed,Regular Season,15,SEA-ANA ... BOS-BAL ... CHA-CLE ... KCA-DET ... SLN-HOU ... TOR-NYA ... SDN-TBA ... OAK-TEX ... NYN-ARI ... MIN-ATL ... MIL-CHN ... MIA-CIN ... WAS-COL ... LAN-PHI ... PIT-SFN
,2016-08-18,Aug,Thu,Regular Season,11,SEA-ANA ... HOU-BAL ... CHA-CLE ... BOS-DET ... MIN-KCA ... WAS-ATL ... MIL-CHN ... MIA-CIN ... LAN-PHI ... ARI-SDN ... NYN-SFN
,2016-08-19,Aug,Fri,Regular Season,15,NYA-ANA ... HOU-BAL ... OAK-CHA ... TOR-CLE ... BOS-DET ... MIN-KCA ... MIL-SEA ... TEX-TBA ... WAS-ATL ... LAN-CIN ... CHN-COL ... SLN-PHI ... MIA-PIT ... ARI-SDN ... NYN-SFN
,2016-08-20,Aug,Sat,Regular Season,15,NYA-ANA ... HOU-BAL ... OAK-CHA ... TOR-CLE ... BOS-DET ... MIN-KCA ... MIL-SEA ... TEX-TBA ... WAS-ATL ... LAN-CIN ... CHN-COL ... SLN-PHI ... MIA-PIT ... ARI-SDN ... NYN-SFN
,2016-08-21,Aug,Sun,Regular Season,15,NYA-ANA ... HOU-BAL ... OAK-CHA ... TOR-CLE ... BOS-DET ... MIN-KCA ... MIL-SEA ... TEX-TBA ... WAS-ATL ... LAN-CIN ... CHN-COL ... SLN-PHI ... MIA-PIT ... ARI-SDN ... NYN-SFN
,2016-08-22,Aug,Mon,Regular Season,9,WAS-BAL ... CLE-OAK ... NYA-SEA ... BOS-TBA ... ATL-ARI ... LAN-CIN ... COL-MIL ... HOU-PIT ... CHN-SDN
,2016-08-23,Aug,Tue,Regular Season,15,WAS-BAL ... PHI-CHA ... DET-MIN ... CLE-OAK ... NYA-SEA ... BOS-TBA ... ANA-TOR ... ATL-ARI ... TEX-CIN ... SFN-LAN ... KCA-MIA ... COL-MIL ... HOU-PIT ... CHN-SDN ... NYN-SLN
,2016-08-24,Aug,Wed,Regular Season,15,PHI-CHA ... DET-MIN ... CLE-OAK ... NYA-SEA ... BOS-TBA ... ANA-TOR ... ATL-ARI ... TEX-CIN ... SFN-LAN ... KCA-MIA ... COL-MIL ... HOU-PIT ... CHN-SDN ... NYN-SLN ... BAL-WAS
,2016-08-25,Aug,Thu,Regular Season,11,SEA-CHA ... DET-MIN ... BOS-TBA ... CLE-TEX ... ANA-TOR ... ATL-ARI ... SFN-LAN ... KCA-MIA ... PIT-MIL ... NYN-SLN ... BAL-WAS
,2016-08-26,Aug,Fri,Regular Season,15,KCA-BOS ... SEA-CHA ... ANA-DET ... TBA-HOU ... BAL-NYA ... CLE-TEX ... MIN-TOR ... CIN-ARI ... CHN-LAN ... SDN-MIA ... PIT-MIL ... PHI-NYN ... ATL-SFN ... OAK-SLN ... COL-WAS
,2016-08-27,Aug,Sat,Regular Season,15,KCA-BOS ... SEA-CHA ... ANA-DET ... TBA-HOU ... BAL-NYA ... CLE-TEX ... MIN-TOR ... CIN-ARI ... CHN-LAN ... SDN-MIA ... PIT-MIL ... PHI-NYN ... ATL-SFN ... OAK-SLN ... COL-WAS
,2016-08-28,Aug,Sun,Regular Season,15,KCA-BOS ... SEA-CHA ... ANA-DET ... TBA-HOU ... BAL-NYA ... CLE-TEX ... MIN-TOR ... CIN-ARI ... CHN-LAN ... SDN-MIA ... PIT-MIL ... PHI-NYN ... ATL-SFN ... OAK-SLN ... COL-WAS
,2016-08-29,Aug,Mon,Regular Season,13,CIN-ANA ... TOR-BAL ... TBA-BOS ... MIN-CLE ... CHA-DET ... OAK-HOU ... NYA-KCA ... SEA-TEX ... PIT-CHN ... LAN-COL ... SLN-MIL ... MIA-NYN ... WAS-PHI
,2016-08-30,Aug,Tue,Regular Season,14,CIN-ANA ... TOR-BAL ... TBA-BOS ... MIN-CLE ... CHA-DET ... OAK-HOU ... NYA-KCA ... SEA-TEX ... SDN-ATL ... PIT-CHN ... SLN-MIL ... MIA-NYN ... WAS-PHI ... ARI-SFN
,2016-08-31,Aug,Wed,Regular Season,16,CIN-ANA ... TOR-BAL ... TBA-BOS ... MIN-CLE ... CHA-DET ... OAK-HOU ... NYA-KCA ... SEA-TEX ... SDN-ATL ... PIT-CHN ... LAN-COL ... LAN-COL ... SLN-MIL ... MIA-NYN ... WAS-PHI ... ARI-SFN
,2016-09-01,Sep,Thu,Regular Season,4,CHA-MIN ... SDN-ATL ... SFN-CHN ... MIA-NYN
,2016-09-02,Sep,Fri,Regular Season,15,NYA-BAL ... MIA-CLE ... DET-KCA ... CHA-MIN ... BOS-OAK ... ANA-SEA ... TOR-TBA ... HOU-TEX ... SFN-CHN ... SLN-CIN ... ARI-COL ... SDN-LAN ... WAS-NYN ... ATL-PHI ... MIL-PIT
,2016-09-03,Sep,Sat,Regular Season,15,NYA-BAL ... MIA-CLE ... DET-KCA ... CHA-MIN ... BOS-OAK ... ANA-SEA ... TOR-TBA ... HOU-TEX ... SFN-CHN ... SLN-CIN ... ARI-COL ... SDN-LAN ... WAS-NYN ... ATL-PHI ... MIL-PIT
,2016-09-04,Sep,Sun,Regular Season,15,NYA-BAL ... MIA-CLE ... DET-KCA ... CHA-MIN ... BOS-OAK ... ANA-SEA ... TOR-TBA ... HOU-TEX ... SFN-CHN ... SLN-CIN ... ARI-COL ... SDN-LAN ... WAS-NYN ... ATL-PHI ... MIL-PIT
,2016-09-05,Sep,Mon,Regular Season,15,DET-CHA ... HOU-CLE ... KCA-MIN ... TOR-NYA ... ANA-OAK ... TEX-SEA ... BAL-TBA ... NYN-CIN ... SFN-COL ... ARI-LAN ... PHI-MIA ... CHN-MIL ... SLN-PIT ... BOS-SDN ... ATL-WAS
,2016-09-06,Sep,Tue,Regular Season,15,DET-CHA ... HOU-CLE ... KCA-MIN ... TOR-NYA ... ANA-OAK ... TEX-SEA ... BAL-TBA ... NYN-CIN ... SFN-COL ... ARI-LAN ... PHI-MIA ... CHN-MIL ... SLN-PIT ... BOS-SDN ... ATL-WAS
,2016-09-07,Sep,Wed,Regular Season,15,DET-CHA ... HOU-CLE ... KCA-MIN ... TOR-NYA ... ANA-OAK ... TEX-SEA ... BAL-TBA ... NYN-CIN ... SFN-COL ... ARI-LAN ... PHI-MIA ... CHN-MIL ... SLN-PIT ... BOS-SDN ... ATL-WAS
,2016-09-08,Sep,Thu,Regular Season,7,HOU-CLE ... TBA-NYA ... TEX-SEA ... CIN-PIT ... COL-SDN ... MIL-SLN ... PHI-WAS
,2016-09-09,Sep,Fri,Regular Season,15,TEX-ANA ... KCA-CHA ... BAL-DET ... CHN-HOU ... CLE-MIN ... TBA-NYA ... SEA-OAK ... BOS-TOR ... SFN-ARI ... NYN-ATL ... LAN-MIA ... CIN-PIT ... COL-SDN ... MIL-SLN ... PHI-WAS
,2016-09-10,Sep,Sat,Regular Season,15,TEX-ANA ... KCA-CHA ... BAL-DET ... CHN-HOU ... CLE-MIN ... TBA-NYA ... SEA-OAK ... BOS-TOR ... SFN-ARI ... NYN-ATL ... LAN-MIA ... CIN-PIT ... COL-SDN ... MIL-SLN ... PHI-WAS
,2016-09-11,Sep,Sun,Regular Season,15,TEX-ANA ... KCA-CHA ... BAL-DET ... CHN-HOU ... CLE-MIN ... TBA-NYA ... SEA-OAK ... BOS-TOR ... SFN-ARI ... NYN-ATL ... LAN-MIA ... CIN-PIT ... COL-SDN ... MIL-SLN ... PHI-WAS
,2016-09-12,Sep,Mon,Regular Season,15,SEA-ANA ... BAL-BOS ... CLE-CHA ... MIN-DET ... TEX-HOU ... OAK-KCA ... LAN-NYA ... TBA-TOR ... COL-ARI ... MIA-ATL ... MIL-CIN ... PIT-PHI ... SDN-SFN ... CHN-SLN ... NYN-WAS
,2016-09-13,Sep,Tue,Regular Season,15,SEA-ANA ... BAL-BOS ... CLE-CHA ... MIN-DET ... TEX-HOU ... OAK-KCA ... LAN-NYA ... TBA-TOR ... COL-ARI ... MIA-ATL ... MIL-CIN ... PIT-PHI ... SDN-SFN ... CHN-SLN ... NYN-WAS
,2016-09-14,Sep,Wed,Regular Season,15,SEA-ANA ... BAL-BOS ... CLE-CHA ... MIN-DET ... TEX-HOU ... OAK-KCA ... LAN-NYA ... TBA-TOR ... COL-ARI ... MIA-ATL ... MIL-CIN ... PIT-PHI ... SDN-SFN ... CHN-SLN ... NYN-WAS
,2016-09-15,Sep,Thu,Regular Season,10,TOR-ANA ... TBA-BAL ... NYA-BOS ... CLE-CHA ... MIN-DET ... OAK-KCA ... LAN-ARI ... MIL-CHN ... PIT-PHI ... SLN-SFN
